,InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
388319,C546302,2011-03-10 15:27:00,21871,save planet mug,-1,1.25,-1.25,14214,United Kingdom,2011-03-10,2011,2011-03,3,03-10,10,15,3,March,Thursday
388320,C546302,2011-03-10 15:27:00,85040A,s 4 bowl candles flower pink,-1,1.65,-1.65,14214,United Kingdom,2011-03-10,2011,2011-03,3,03-10,10,15,3,March,Thursday
388321,C546313,2011-03-10 18:18:00,22791,glass antique fluted tlight,-3,1.06,-3.18,13094,United Kingdom,2011-03-10,2011,2011-03,3,03-10,10,18,3,March,Thursday
388322,C546320,2011-03-11 09:39:00,22243,red hanger 5 hook magic toadstool,-4,1.65,-6.6,12708,Germany,2011-03-11,2011,2011-03,3,03-11,11,9,4,March,Friday
388323,C546320,2011-03-11 09:39:00,22467,rack coat gumball,-3,2.55,-7.65,12708,Germany,2011-03-11,2011,2011-03,3,03-11,11,9,4,March,Friday
388324,C546323,2011-03-11 09:48:00,22064,pot trinket doughnut pink,-2,1.65,-3.3,13975,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,9,4,March,Friday
388325,C546323,2011-03-11 09:48:00,22722,design pantry 6 spice set tins,-5,3.95,-19.75,13975,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,9,4,March,Friday
388326,C546362,2011-03-11 11:18:00,22423,regency cakestand tier 3,-1,12.75,-12.75,16419,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,11,4,March,Friday
388327,C546363,2011-03-11 11:30:00,22306,silver bone mug china tree life,-12,1.95,-23.4,16912,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,11,4,March,Friday
388328,C546395,2011-03-11 14:29:00,21871,save planet mug,-1,1.25,-1.25,14214,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,14,4,March,Friday
388329,C546400,2011-03-11 15:02:00,21042,red retrospot apron,-2,5.95,-11.9,17994,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,15,4,March,Friday
388330,C546400,2011-03-11 15:02:00,47567B,apron tea time kitchen,-2,5.95,-11.9,17994,United Kingdom,2011-03-11,2011,2011-03,3,03-11,11,15,4,March,Friday
388331,C546416,2011-03-13 10:48:00,21642,tutti pen assorted frutti,-5,0.85,-4.25,14800,United Kingdom,2011-03-13,2011,2011-03,3,03-13,13,10,6,March,Sunday
388332,C546416,2011-03-13 10:48:00,22128,candy assorted cones party,-2,1.25,-2.5,14800,United Kingdom,2011-03-13,2011,2011-03,3,03-13,13,10,6,March,Sunday
388333,C546416,2011-03-13 10:48:00,85098B,singing blue canary flying,-1,3.75,-3.75,14800,United Kingdom,2011-03-13,2011,2011-03,3,03-13,13,10,6,March,Sunday
388334,C546496,2011-03-14 11:44:00,22927,garden thermometer green giant,-1,5.95,-5.95,17646,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388335,C546496,2011-03-14 11:44:00,22928,garden thermometer yellow giant,-1,5.95,-5.95,17646,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388336,C546496,2011-03-14 11:44:00,35810B,rim container blue enamel coffee,-1,0.83,-0.83,17646,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388337,C546501,2011-03-14 11:45:00,22720,design pantry cake set 3 tins,-2,4.95,-9.9,12584,Italy,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388338,C546507,2011-03-14 11:47:00,22171,hook white shelf antique photo 3,-4,8.5,-34.0,12712,Germany,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388339,C546507,2011-03-14 11:47:00,22914,fashion coat blue paris rack,-1,4.95,-4.95,12712,Germany,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388340,C546507,2011-03-14 11:47:00,82494L,frame white antique wooden,-2,2.95,-5.9,12712,Germany,2011-03-14,2011,2011-03,3,03-14,14,11,0,March,Monday
388341,C546511,2011-03-14 12:19:00,22801,pedestal bowl glass antique,-1,3.75,-3.75,12921,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388342,C546517,2011-03-14 12:24:00,22406,design kings money choice box,-1,1.25,-1.25,15308,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388343,C546517,2011-03-14 12:24:00,82483,wood white cabinet drawer 2 finish,-1,6.95,-6.95,15308,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388344,C546519,2011-03-14 12:27:00,84459A,heart metal chicken pink,-12,1.49,-17.88,14350,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388345,C546519,2011-03-14 12:27:00,84559B,stickers cat 3 d sheet,-4,0.85,-3.4,14350,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388346,C546519,2011-03-14 12:27:00,85123A,holder heart cream hanging white tlight,-1,2.95,-2.95,14350,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,12,0,March,Monday
388347,C546529,2011-03-14 13:05:00,22502,basket 60 pieces small wicker picnic,-1,5.95,-5.95,15502,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,13,0,March,Monday
388348,C546529,2011-03-14 13:05:00,22764,wooden rustic doors glass cabinet,-1,24.95,-24.95,15502,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,13,0,March,Monday
388349,C546535,2011-03-14 14:11:00,47566B,tea time bunting party,-1,4.25,-4.25,15502,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,14,0,March,Monday
388350,C546536,2011-03-14 14:28:00,22165,shaped mirror heart wall diamante,-1,12.75,-12.75,15493,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,14,0,March,Monday
388351,C546548,2011-03-14 16:42:00,22147,hearts butterfly feltcraft,-1,1.45,-1.45,16518,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,16,0,March,Monday
388352,C546548,2011-03-14 16:42:00,22150,stripey feltcraft mice 3,-1,1.95,-1.95,16518,United Kingdom,2011-03-14,2011,2011-03,3,03-14,14,16,0,March,Monday
388353,C546559,2011-03-15 10:24:00,84978,holder heart jar hanging tlight,-12,1.25,-15.0,12727,France,2011-03-15,2011,2011-03,3,03-15,15,10,1,March,Tuesday
388354,C546623,2011-03-15 11:36:00,21556,ceramic strawberry box money,-1,2.55,-2.55,17954,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,11,1,March,Tuesday
388355,C546641,2011-03-15 13:01:00,22180,lamp retrospot,-6,9.95,-59.7,13451,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,13,1,March,Tuesday
388356,C546645,2011-03-15 13:32:00,22171,hook white shelf antique photo 3,-12,7.65,-91.8,15311,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,13,1,March,Tuesday
388357,C546647,2011-03-15 13:55:00,22832,shelf brocante hooks,-1,10.75,-10.75,17419,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,13,1,March,Tuesday
388358,C546664,2011-03-15 14:41:00,22504,bag vintage retrospot cabin,-1,29.95,-29.95,16061,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,14,1,March,Tuesday
388359,C546671,2011-03-15 15:42:00,22423,regency cakestand tier 3,-1,10.95,-10.95,15215,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,15,1,March,Tuesday
388360,C546680,2011-03-15 16:51:00,21114,heart fabric scented lavender,-10,1.25,-12.5,13121,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,16,1,March,Tuesday
388361,C546680,2011-03-15 16:51:00,21391,scent heart french lavender,-3,2.1,-6.3,13121,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,16,1,March,Tuesday
388362,C546680,2011-03-15 16:51:00,21942,flannel design skulls,-12,0.85,-10.2,13121,United Kingdom,2011-03-15,2011,2011-03,3,03-15,15,16,1,March,Tuesday
388363,C546730,2011-03-16 11:39:00,21937,bag strawberry picnic,-2,2.95,-5.9,18183,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,11,2,March,Wednesday
388364,C546730,2011-03-16 11:39:00,22720,design pantry cake set 3 tins,-1,4.95,-4.95,18183,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,11,2,March,Wednesday
388365,C546735,2011-03-16 11:50:00,22930,heart mould baking milk chocolate,-96,2.1,-201.6,16029,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,11,2,March,Wednesday
388366,C546735,2011-03-16 11:50:00,22932,toffee cup mould baking chocolate,-96,2.1,-201.6,16029,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,11,2,March,Wednesday
388367,C546735,2011-03-16 11:50:00,22933,egg mould baking easter choc milk,-144,2.1,-302.4,16029,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,11,2,March,Wednesday
388368,C546740,2011-03-16 12:13:00,21455,painted daisy wooden yellow,-13,0.85,-11.05,16983,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,12,2,March,Wednesday
388369,C546773,2011-03-16 15:42:00,22941,lights 10 reindeer christmas,-2,8.5,-17.0,14505,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,15,2,March,Wednesday
388370,C546773,2011-03-16 15:42:00,22942,lights 10 santas christmas,-2,8.5,-17.0,14505,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,15,2,March,Wednesday
388371,C546777,2011-03-16 16:23:00,84978,holder heart jar hanging tlight,-2,1.06,-2.12,17080,United Kingdom,2011-03-16,2011,2011-03,3,03-16,16,16,2,March,Wednesday
388372,C546783,2011-03-17 09:32:00,22801,pedestal bowl glass antique,-1,3.75,-3.75,12924,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,9,3,March,Thursday
388373,C546854,2011-03-17 13:55:00,20726,bag lunch woodland,-1,1.45,-1.45,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388374,C546854,2011-03-17 13:55:00,21232,ceramic strawberry trinket box pot,-10,1.06,-10.6,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388375,C546854,2011-03-17 13:55:00,21564,shape bucket heart pink love,-1,2.55,-2.55,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388376,C546854,2011-03-17 13:55:00,22196,measuring small heart spoons,-4,0.72,-2.88,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388377,C546854,2011-03-17 13:55:00,22468,lights string babushka 10,-1,5.95,-5.95,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388378,C546854,2011-03-17 13:55:00,22667,box recipe retrospot,-1,2.95,-2.95,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388379,C546854,2011-03-17 13:55:00,22960,jars set making jam,-1,3.75,-3.75,17511,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,13,3,March,Thursday
388380,C546858,2011-03-17 14:24:00,21534,dairy maid jug milk large,-1,4.95,-4.95,14081,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,14,3,March,Thursday
388381,C546858,2011-03-17 14:24:00,22839,cream cake green tier tin 3,-1,14.95,-14.95,14081,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,14,3,March,Thursday
388382,C546864,2011-03-17 15:42:00,21539,butter red retrospot dish,-2,4.95,-9.9,13319,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388383,C546864,2011-03-17 15:42:00,22842,tin vintage biscuit red,-2,6.75,-13.5,13319,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388384,C546865,2011-03-17 15:46:00,22423,regency cakestand tier 3,-1,12.75,-12.75,14226,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388385,C546865,2011-03-17 15:46:00,22697,regency saucer green teacup,-1,2.95,-2.95,14226,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388386,C546865,2011-03-17 15:46:00,22699,regency roses saucer teacup,-2,2.95,-5.9,14226,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388387,C546865,2011-03-17 15:46:00,79000,moroccan tea glass,-1,0.65,-0.65,14226,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388388,C546867,2011-03-17 15:48:00,85194L,egg hanging flower large spring,-12,0.85,-10.2,18218,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388389,C546867,2011-03-17 15:48:00,85194S,egg hanging flower small spring,-24,0.65,-15.6,18218,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388390,C546868,2011-03-17 15:49:00,22168,white wood antique organiser,-1,8.5,-8.5,15671,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,15,3,March,Thursday
388391,C546880,2011-03-17 17:16:00,22423,regency cakestand tier 3,-1,12.75,-12.75,13093,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,17,3,March,Thursday
388392,C546881,2011-03-17 17:17:00,82483,wood white cabinet drawer 2 finish,-3,5.95,-17.85,15159,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,17,3,March,Thursday
388393,C546885,2011-03-17 18:11:00,22168,white wood antique organiser,-1,8.5,-8.5,15671,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388394,C546886,2011-03-17 18:13:00,21843,stand red retrospot cake,-1,10.95,-10.95,12520,Germany,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388395,C546886,2011-03-17 18:13:00,22423,regency cakestand tier 3,-2,12.75,-25.5,12520,Germany,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388396,C546886,2011-03-17 18:13:00,84461,12 basket henchicks pink,-6,2.55,-15.3,12520,Germany,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388397,C546887,2011-03-17 18:14:00,21389,decoration hanging bird ivory,-1,0.85,-0.85,14329,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388398,C546887,2011-03-17 18:14:00,22212,white lovebirds hook,-1,2.1,-2.1,14329,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388399,C546887,2011-03-17 18:14:00,22907,design pantry napkins 20 pack,-1,0.85,-0.85,14329,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388400,C546887,2011-03-17 18:14:00,22957,egg vintage chick set paper 3,-1,2.95,-2.95,14329,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388401,C546889,2011-03-17 18:16:00,22258,felt rabbit animal farm,-6,1.25,-7.5,13971,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388402,C546889,2011-03-17 18:16:00,22722,design pantry 6 spice set tins,-1,3.95,-3.95,13971,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388403,C546889,2011-03-17 18:16:00,72140E,letters dad best candle,-1,0.85,-0.85,13971,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388404,C546893,2011-03-17 18:20:00,22502,basket 60 pieces small wicker picnic,-1,4.95,-4.95,14156,Ireland,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388405,C546894,2011-03-17 18:21:00,22461,deco savoy clock art,-1,12.75,-12.75,14334,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388406,C546895,2011-03-17 18:22:00,22777,jar glass bell cloche large,-1,8.5,-8.5,15358,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388407,C546897,2011-03-17 18:25:00,21937,bag strawberry picnic,-2,2.95,-5.9,18183,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388408,C546897,2011-03-17 18:25:00,22720,design pantry cake set 3 tins,-1,4.95,-4.95,18183,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388409,C546901,2011-03-17 18:29:00,21535,red retrospot small jug milk,-3,2.55,-7.65,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388410,C546901,2011-03-17 18:29:00,21844,red retrospot mug,-1,2.95,-2.95,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388411,C546901,2011-03-17 18:29:00,22232,toadstools piece 3 jigsaw,-8,1.65,-13.2,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388412,C546901,2011-03-17 18:29:00,22501,basket wicker large picnic,-2,9.95,-19.9,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388413,C546901,2011-03-17 18:29:00,22741,funky pen diva,-2,0.85,-1.7,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388414,C546901,2011-03-17 18:29:00,22776,cakestand cake sweetheart loveheart tier stand 3,-1,9.95,-9.95,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388415,C546901,2011-03-17 18:29:00,22968,box rose cottage keepsake,-1,9.95,-9.95,14112,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388416,C546903,2011-03-17 18:31:00,20886,9 candles box pebble,-6,1.95,-11.7,16217,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388417,C546903,2011-03-17 18:31:00,21906,tin aid pharmacie,-2,6.75,-13.5,16217,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388418,C546903,2011-03-17 18:31:00,22212,white lovebirds hook,-6,2.1,-12.6,16217,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388419,C546904,2011-03-17 18:33:00,20723,bag strawberry charlotte,-1,0.85,-0.85,16150,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388420,C546904,2011-03-17 18:33:00,22766,frame photo cornice,-4,2.95,-11.8,16150,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388421,C546904,2011-03-17 18:33:00,22784,lantern cream gazebo,-1,4.95,-4.95,16150,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388422,C546904,2011-03-17 18:33:00,22822,shaped planter heart cream wall,-1,5.95,-5.95,16150,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388423,C546906,2011-03-17 18:44:00,82484,wood black white ant board finish,-1,6.75,-6.75,17675,United Kingdom,2011-03-17,2011,2011-03,3,03-17,17,18,3,March,Thursday
388424,C546930,2011-03-18 10:37:00,21743,light table portable star,-4,2.95,-11.8,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388425,C546930,2011-03-18 10:37:00,22268,decoration bunny sitting easter,-1,0.85,-0.85,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388426,C546930,2011-03-18 10:37:00,22766,frame photo cornice,-1,2.95,-2.95,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388427,C546930,2011-03-18 10:37:00,22781,rack magazine gumball,-1,7.65,-7.65,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388428,C546930,2011-03-18 10:37:00,84575A,cannister pink dog,-1,5.95,-5.95,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388429,C546930,2011-03-18 10:37:00,85131A,stick heart pearl white beaded,-1,1.25,-1.25,14701,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388430,C546931,2011-03-18 10:40:00,22301,design mug bird cat coffee,-2,2.1,-4.2,12989,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,10,4,March,Friday
388431,C546932,2011-03-18 11:01:00,90201B,ring enamel flower black,-1,2.95,-2.95,16297,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,11,4,March,Friday
388432,C546978,2011-03-18 12:15:00,21190,garland hearts paper pink,-50,1.45,-72.5,17857,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,12,4,March,Friday
388433,C546997,2011-03-18 13:32:00,21135,spring victorian metal postcard,-4,1.69,-6.76,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388434,C546997,2011-03-18 13:32:00,21224,skull badges set 4,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388435,C546997,2011-03-18 13:32:00,22045,spaceboy gift wrap,-25,0.42,-10.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388436,C546997,2011-03-18 13:32:00,22052,caravan vintage wrap gift,-25,0.42,-10.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388437,C546997,2011-03-18 13:32:00,22396,4 retro photo magnets pack,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388438,C546997,2011-03-18 13:32:00,22398,magnets 4 pack swallows,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388439,C546997,2011-03-18 13:32:00,22399,4 memory magnets childhood pack,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388440,C546997,2011-03-18 13:32:00,22402,collage 4 vintage magnets pack,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388441,C546997,2011-03-18 13:32:00,22403,4 vintage magnets pack labels,-6,1.25,-7.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388442,C546997,2011-03-18 13:32:00,22710,london wrap love,-25,0.42,-10.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388443,C546997,2011-03-18 13:32:00,22711,wrap parade circus,-25,0.42,-10.5,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388444,C546997,2011-03-18 13:32:00,22915,magnets bottle assorted,-6,0.42,-2.52,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388445,C546997,2011-03-18 13:32:00,22922,magnets diner assorted fridge,-6,0.85,-5.1,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388446,C546997,2011-03-18 13:32:00,22923,enfants fridge magnets les assorted,-6,0.85,-5.1,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388447,C546997,2011-03-18 13:32:00,22924,fridge vie la rose en magnets,-6,0.85,-5.1,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388448,C546997,2011-03-18 13:32:00,22945,tags metal assorted christmas,-6,0.85,-5.1,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388449,C546997,2011-03-18 13:32:00,22948,decoration metal children naughty,-6,0.85,-5.1,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388450,C546997,2011-03-18 13:32:00,22991,ruler giraffe wooden,-6,1.95,-11.7,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
388451,C546997,2011-03-18 13:32:00,22992,ruler wooden revolver,-6,1.95,-11.7,12748,United Kingdom,2011-03-18,2011,2011-03,3,03-18,18,13,4,March,Friday
